ﾁﾍﾁﾓﾔﾁﾓﾉﾏﾓ ﾊﾙﾓﾔﾏﾐﾏﾕﾋﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998840218
ﾊﾁﾋﾋﾇﾓ ﾁﾃﾃﾅﾋﾏﾓ ﾋﾅﾖﾏﾕﾓﾇﾓ ﾇﾑﾁﾊﾋﾇﾓ , 998840163
ﾃﾉﾁﾍﾊﾁﾊﾇﾓ ﾓﾕﾍﾅﾑﾃﾁﾔﾅﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998840175
ﾊﾅﾍﾔﾑﾏ ﾁﾍﾏﾉﾊﾔﾇﾓ ﾐﾑﾏﾓﾔﾁﾓﾉﾁﾓ ﾇﾋﾉﾊﾉﾙﾌﾅﾍﾙﾍ ﾊﾁﾐﾇ ﾄﾄ ﾌﾏﾍﾏﾓﾐﾉﾔﾙﾍ ﾄﾇﾌﾏﾕ ﾁﾍﾈﾅﾌﾉﾙﾍ , 998840187
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾁﾕﾃﾏﾌﾁﾗﾙﾍ ﾋﾅﾕﾊﾁﾄﾉﾙﾍ , 998840140
INTERFROZEN PRODUCTS ﾅﾐﾅ , 998840151
ﾅﾋﾐﾉﾄﾁ ﾓﾏﾕﾑﾏﾕﾔﾆﾇ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅﾅ , 998840114
ﾉ ﾊﾁﾑﾁﾃﾉﾁﾍﾍﾉﾄﾇﾓ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅ , 998840126
ﾃﾕﾌﾍﾁﾓﾔﾉﾊﾇ ﾅﾍﾙﾓﾇ ﾍﾁﾏﾕﾓﾁﾓ , 998840138
ﾁﾍﾁﾐﾔﾕﾎﾇ ﾅﾌﾐﾏﾑﾉﾏﾕ ﾊﾁﾉ ﾕﾐﾇﾑﾅﾓﾉﾙﾍ STAB ﾌﾏﾍﾏﾐﾑﾏﾓﾙﾐﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ , 998840102
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾔﾅﾗﾍﾇﾌﾁ ﾁﾅﾔﾅ ﾃﾏﾋﾉﾊﾉﾄﾏﾕ ﾅﾉﾑﾇﾍﾇ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998840083
ﾁﾈﾋﾇﾔﾉﾊﾏﾓ ﾗﾉﾏﾍﾏﾄﾑﾏﾌﾉﾊﾏﾓ ﾓﾕﾋﾋﾏﾃﾏﾓ ﾍﾁﾏﾕﾓﾁﾓ , 998840095
ﾖﾙﾔﾉﾁﾄﾇﾓ ﾐﾁﾕﾋﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998840058
ﾃ ﾊﾑﾅﾎﾇﾓ ﾊﾁﾉ ﾕﾉﾏﾓ ﾁﾍﾙﾍﾕﾌﾏﾓ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998840060
ﾊﾅﾍﾔﾑﾏ ﾁﾍﾏﾉﾊﾔﾇﾓ ﾐﾑﾏﾓﾔﾁﾓﾉﾁﾓ ﾇﾋﾉﾊﾉﾙﾌﾅﾍﾙﾍ ﾊﾁﾐﾇ ﾄﾄ ﾌﾁﾑﾉﾍﾁﾓ ﾄﾇﾌﾏﾕ ﾁﾍﾈﾅﾌﾉﾙﾍ , 998840071
ﾓﾉﾏﾕﾃﾃﾁﾑﾇﾓ ﾊﾙﾍﾓﾔﾁﾍﾔﾉﾍﾏﾓ ﾋﾁﾆﾁﾑﾏﾕ ﾈﾙﾌﾁﾓ ﾏﾅ , 998840022
ﾓﾉﾌﾇﾍﾏﾓ ﾓ ﾐﾁﾐﾁﾓﾔﾏﾉﾊﾁ ﾃ , 998840034
ﾄ ﾌﾐﾉﾔﾅﾑﾍﾁﾓ ﾊ ﾓﾉﾁ ﾅﾅ , 998840046
ﾍ ﾊﾁﾉ ﾁ ﾊﾏﾕﾋﾇ ﾏﾅ , 998839999
ﾅﾑﾙﾖﾉﾋﾇ ﾌﾁﾉﾏﾕ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998840009
ﾏﾌﾉﾋﾏﾓ ﾁﾑﾁﾐﾉﾔﾓﾁ , 998840010
ﾕﾉﾏﾉ ﾄﾇﾌﾇﾔﾑﾉﾏﾕ ﾃﾉﾁﾂﾁﾋﾊﾁ ﾏﾅ , 998839987
ﾐﾁﾔﾓﾉﾊﾁﾓ ﾆﾇﾓﾇﾓ ﾍﾉﾊﾏﾋﾁﾏﾕ ﾃﾅﾙﾑﾃﾉﾏﾓ ﾏﾅ , 998839963
ﾁﾉﾊﾁﾔﾅﾑﾉﾍﾇ ﾃﾊﾉﾋﾉﾍﾁ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839975
ﾔﾓﾉﾗﾋﾁﾊﾉﾄﾇﾓ ﾉ ﾐﾁﾍﾔﾅﾋﾇﾓ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ ﾅﾌﾐﾏﾑﾉﾁ ﾁﾃﾑﾏﾔﾉﾊﾙﾍ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾅﾉﾓﾁﾃﾙﾃﾅﾓ ﾅﾎﾁﾃﾙﾃﾅﾓ , 998839938
ﾔﾓﾅﾓﾌﾅﾋﾇﾓ ﾗﾁﾑﾁﾋﾁﾌﾐﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839940
ﾐﾏﾋﾉﾔﾉﾓﾔﾉﾊﾏﾓ ﾓﾕﾋﾋﾏﾃﾏﾓ ﾌﾁﾑﾉﾍﾁﾓ ﾍﾁﾏﾕﾓﾇﾓ ﾏﾉ ﾌﾁﾊﾅﾄﾏﾍﾅﾓ , 998839951
ﾗﾁﾉﾋ ﾁﾍﾄﾑﾅﾁﾓ ﾔﾓﾁﾃﾊﾁﾋﾉﾄﾇﾓ ﾁﾍﾄﾑﾅﾁﾓ ﾏﾅ , 998839914
ﾁﾊﾑﾉﾔﾉﾄﾏﾕ ﾁ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅ , 998839926
ﾉ ﾊﾅﾋﾅﾓﾉﾄﾇﾓ ﾉ ﾂﾁﾓﾉﾋﾅﾉﾁﾄﾏﾕ ﾏﾅ , 998839883
ﾁﾖﾏﾉ ﾃ ﾁﾑﾃﾕﾑﾏﾐﾏﾕﾋﾏﾕ ﾏﾅ , 998839895
ﾉﾙﾁﾍﾍﾇﾓ ﾓﾐﾁﾑﾔﾓﾇﾓ ﾊﾁﾉ ﾐﾁﾍﾁﾃﾉﾙﾔﾇﾓ ﾃﾉﾁﾍﾍﾏﾐﾏﾕﾋﾏﾓ ﾏﾅ , 998839902
ﾁﾃﾑﾏﾔﾉﾊﾏ ﾊﾉﾍﾇﾌﾁ ﾅﾋﾋﾁﾄﾏﾓ , 998839858
ﾃﾅﾙﾑﾃﾏﾊﾔﾇﾍﾏﾔﾑﾏﾖﾉﾊﾏﾓ ﾓﾕﾍﾅﾔﾁﾉﾑﾉﾓﾌﾏﾓ ﾄﾇﾌﾏﾕ ﾅﾉﾑﾇﾍﾏﾕﾐﾏﾋﾇﾓ ﾏ ﾁﾃﾉﾏﾓ ﾗﾑﾉﾓﾔﾏﾖﾏﾑﾏﾓ , 998839860
ﾅﾌﾐﾏﾑﾉﾁ ﾐﾋﾁﾓﾔﾉﾊﾙﾍ ﾐﾁﾍﾁﾃﾉﾙﾔﾉﾄﾏﾕ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839871
ﾐﾅﾔﾑﾁﾓ ﾈﾅﾏﾄﾙﾑﾏﾓ ﾌﾏﾍﾏﾐﾑﾏﾓﾙﾐﾇ ﾅﾐﾅ , 998839834
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾃﾏﾍﾅﾙﾍ ﾊﾁﾉ ﾊﾇﾄﾅﾌﾏﾍﾙﾍ 1ﾏﾕ ﾊﾁﾉ 2ﾏﾕ ﾍﾇﾐﾉﾁﾃﾙﾃﾅﾉﾏﾕ ﾊﾏﾐﾁﾍﾏﾕ ﾇﾌﾁﾈﾉﾁﾓ , 998839846
ﾊﾙﾔﾓﾉﾁﾓ ﾌﾉﾗﾁﾇﾋ ﾊﾁﾉ ﾓﾉﾁ ﾅﾕﾑﾏﾌﾁﾍﾉﾁ ﾅﾔﾅﾑﾏﾑﾑﾕﾈﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998839822
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾄﾉﾁﾂﾇﾔﾉﾊﾙﾍ ﾅﾐﾁﾑﾗﾉﾁﾓ ﾍﾁﾏﾕﾓﾁﾓ ﾃﾋﾕﾊﾉﾁ ﾉﾓﾏﾑﾑﾏﾐﾉﾁ , 998839809
ﾊﾙﾔﾓﾉﾁﾓ ﾌﾉﾗﾁﾇﾋ ﾊﾁﾉ ﾓﾉﾁ ﾔﾁﾌﾁﾌ ﾅﾔﾅﾑﾏﾑﾑﾕﾈﾌﾇ ﾅﾌﾐﾏﾑﾉﾊﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998839810
ﾉ ﾊﾁﾑﾁﾃﾉﾁﾍﾍﾉﾄﾇﾓ ﾖ ﾊﾏﾊﾊﾁﾋﾉﾁﾑﾇﾓ ﾏﾅ , 998839780
ﾄﾇﾌﾏﾓﾈﾅﾍﾇﾓ ﾂﾁﾍﾔﾓﾇﾓ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅ , 998839791
ﾗﾑﾇﾓﾔﾏﾓ ﾁﾍﾄﾑﾅﾏﾕ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839754
ﾄﾉﾁﾌﾁﾍﾔﾇﾓ ﾄ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅ , 998839766
ﾋﾅﾍﾏﾓ ﾗﾑﾇﾓﾔﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839778
ﾂﾁﾉﾃﾊﾁﾍﾔ ﾅﾕ ﾔﾓﾁﾋﾉﾃﾏﾐﾏﾕﾋﾏﾓ ﾁ ﾏﾅ , 998839729
ﾂﾁﾋﾔﾁﾄﾙﾑﾏﾓ ﾍﾉﾊﾏﾋﾁﾏﾓ ﾐﾅﾊﾁﾋﾇ ﾄﾅﾓﾐﾏﾉﾍﾁ ﾏﾅ , 998839730
ﾂﾅﾑﾌﾉﾏ ﾌ ﾁ ﾉ ﾅﾍﾅﾑﾔﾆﾕ ﾁﾅ , 998839742
ﾌﾏﾑﾖﾙﾔﾉﾊﾏﾓ ﾊﾁﾉ ﾐﾏﾋﾉﾔﾉﾓﾔﾉﾊﾏﾓ ﾓﾕﾋﾋﾏﾃﾏﾓ ﾋﾅﾕﾊﾁﾄﾉﾙﾍ ﾇ ﾁﾃﾉﾁ ﾐﾁﾑﾁﾓﾊﾅﾕﾇ , 998839698
ﾐﾁﾑﾈﾅﾍﾏﾐﾏﾕﾋﾏﾓ ﾂﾋﾁﾓﾓﾇ ﾏﾅ , 998839705
ﾐﾁﾑﾈﾅﾍﾏﾐﾏﾕﾋﾏﾓ ﾂﾋﾁﾓﾓﾇ ﾏﾅ , 998839705
ﾓﾐﾁﾑﾔﾓﾇ ﾈﾙﾌﾁﾇ ﾓﾐﾁﾑﾔﾓﾇﾓ ﾓﾔﾁﾕﾑﾏﾓ ﾏﾅ , 998839662
ﾄﾇﾌﾇﾔﾑﾇﾓ ﾊﾁﾉ ﾁﾈﾁﾍﾁﾓﾉﾁ ﾃﾅﾙﾑﾃﾉﾏﾕ ﾌﾇﾔﾑﾏﾕ ﾏﾅ , 998839674
ﾄﾉﾃﾊﾁﾓ ﾉﾙﾁﾍﾍﾇﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839686
ﾖﾕﾄﾁﾍﾔﾓﾇﾓ ﾓﾔﾏﾉﾏﾓ ﾏﾅ , 998839637
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾓﾏﾕﾑﾋﾁﾌﾔﾁﾓ ﾉﾙﾁﾍﾍﾇﾓ ﾂﾁﾍﾔﾓﾇﾓ ﾄﾇﾌﾏﾓﾈﾅﾍﾇﾓ , 998839649
ﾓﾐﾁﾑﾔﾓﾇ ﾈﾙﾌﾁﾇ ﾓﾐﾁﾑﾔﾓﾇﾓ ﾌﾉﾗﾁﾇﾋ ﾏﾅ , 998839650
ﾔﾏﾐﾏﾕﾆﾇﾓ ﾖﾑﾁﾃﾊﾏﾔﾓﾉﾍﾏﾓ ﾏﾅ , 998839601
ﾄ ﾌﾁﾔﾓﾁﾊﾉﾄﾇﾓ ﾅ ﾓﾅﾑﾌﾐﾏﾕ ﾏﾅ , 998839613
KAS HELLAS ﾊﾁﾓ ﾅﾋﾋﾁﾓ ﾓﾕﾓﾔﾇﾌﾁﾔﾁ ﾊﾏﾕﾖﾙﾌﾁﾔﾙﾍ ﾌﾏﾍﾏﾐﾑﾏﾓﾙﾐﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ , 998839625
ﾁﾈﾋﾇﾔﾉﾊﾇ ﾅﾍﾙﾓﾇ ﾗﾅﾑﾉﾅﾓﾓﾁﾓ , 998839582
TAXI ﾏ ﾖﾔﾅﾑﾙﾔﾏﾓ ﾅﾑﾌﾇﾓ , 998839594
ﾗ ﾋﾅﾍﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839557
ﾔﾏﾕﾔﾏﾕﾍﾔﾆﾉﾄﾇﾓ ﾃﾅﾙﾑﾃﾉﾏﾓ ﾌﾁﾍﾏﾕﾓﾁﾊﾇ ﾌﾁﾑﾉﾁ ﾓﾉﾏﾕﾋﾁ ﾅﾕﾃﾅﾍﾉﾁ ﾏﾅ , 998839569
ﾁ ﾅﾕﾈﾕﾌﾉﾁﾄﾇﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839570
ﾁﾖﾏﾉ ﾌ ﾊﾁﾉ ﾃ ﾊﾏﾋﾔﾓﾉﾁﾊﾇ ﾏﾅ , 998839521
ﾁﾈﾋﾇﾔﾉﾊﾏﾓ ﾏﾌﾉﾋﾏﾓ ﾏﾋﾕﾌﾐﾉﾁﾊﾏﾓ ﾍﾁﾏﾕﾓﾇﾓ , 998839533
CORNEL ﾅﾐﾅ ﾅﾌﾐﾏﾑﾉﾁ ﾊ ﾅﾐﾅﾎﾅﾑﾃﾁﾓﾉﾁ ﾁﾃﾑﾏﾔﾉﾊﾙﾍ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾆﾙﾏﾔﾑﾏﾖﾙﾍ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ , 998839545
ﾁﾍﾄﾑﾅﾁﾓ ﾔﾓﾁﾃﾊﾁﾋﾉﾄﾇﾓ ﾊﾁﾉ ﾓﾉﾁ ﾁﾃﾑﾏﾄﾕﾍﾁﾌﾉﾊﾇ ﾏﾅ , 998839490
ﾗﾑﾇﾓﾔﾏﾓ ﾓﾁﾌﾁﾑﾁﾓ ﾊ ﾓﾉﾁ ﾅﾅ , 998839508
ﾃﾏﾋﾉﾊﾉﾄﾇﾓ ﾃﾑﾇﾃﾏﾑﾉﾏﾓ ﾃﾏﾋﾉﾊﾉﾄﾇﾓ ﾃﾑﾇﾃﾏﾑﾉﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839510
ﾕﾉﾏﾉ ﾄﾇﾌﾇﾔﾑﾉﾏﾕ ﾊﾁﾌﾐﾉﾔﾇ ﾏﾅ , 998839465
ﾁﾈﾋﾇﾔﾉﾊﾏﾓ ﾏﾌﾉﾋﾏﾓ ﾓﾔﾅﾍﾇﾌﾁﾗﾏﾕ ﾈﾕﾅﾋﾋﾁ , 998839477
ﾌﾐﾁﾊﾁﾋﾉﾏﾓ ﾌﾏﾍﾏﾐﾑﾏﾓﾙﾐﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ , 998839489
ﾅﾋﾐﾉﾄﾁ ﾃﾉﾁ ﾔﾇﾍ ﾅﾉﾑﾇﾍﾏﾕﾐﾏﾋﾇ , 998839430
ﾔﾏﾐﾉﾊﾏﾓ ﾓﾕﾍﾄﾅﾓﾌﾏﾓ ﾅﾐﾉﾗﾅﾉﾑﾇﾓﾅﾙﾍ ﾁﾃﾑﾏﾔﾉﾊﾇﾓ ﾁﾍﾁﾐﾔﾕﾎﾇﾓ ﾍ ﾇﾌﾁﾈﾉﾁﾓ , 998839441
ﾁﾃﾑﾏﾔﾉﾊﾏ ﾘﾇﾖﾏﾄﾅﾋﾔﾉﾏ ﾇﾌﾁﾈﾉﾁ ﾁﾍﾁﾓﾕﾃﾊﾑﾏﾔﾇﾓﾇ ﾔﾙﾑﾁ , 998839453
ﾅﾉﾑﾇﾍﾏﾕﾐﾏﾋﾇ ﾁﾍﾁﾃﾅﾍﾍﾇﾓﾇ , 998839416
ﾐﾑﾙﾔﾏﾂﾏﾕﾋﾉﾁ ﾐﾏﾋﾉﾔﾙﾍ , 998839428
ﾅﾍﾙﾔﾉﾊﾇ ﾐﾏﾑﾅﾉﾁ ﾊﾁﾑﾕﾐﾉﾄﾇﾓ ﾊﾏﾓﾌﾁﾓ , 998839397
ﾁﾍﾈﾅﾌﾉﾁ ﾁﾍﾏﾉﾗﾔﾏﾉ ﾏﾑﾉﾆﾏﾍﾔﾅﾓ , 998839404
ﾍﾅﾁ ﾅﾍﾙﾓﾇ ﾊﾅﾍﾔﾑﾙﾍ ﾎﾅﾍﾙﾍ ﾃﾋﾙﾓﾓﾙﾍ ﾍﾁﾏﾕﾓﾁﾓ ﾊﾁﾉ ﾐﾅﾑﾉﾖﾅﾑﾅﾉﾁﾓ ﾏﾅ ﾄﾇﾌﾁﾊﾏﾐﾏﾕﾋﾏﾕ ﾊﾁﾐﾅﾔﾁﾍﾏﾐﾏﾕﾋﾏﾕ , 998839385
ﾄﾇﾌﾏﾔﾉﾊﾇ ﾁﾍﾁﾍﾅﾙﾓﾇ ﾔﾁﾓﾏﾓ ﾊﾁﾑﾁﾌﾐﾁﾔﾆﾏﾓ , 998839361
ﾄﾕﾍﾁﾌﾇ ﾁﾋﾋﾁﾃﾇﾓ ﾊﾁﾉ ﾅﾋﾐﾉﾄﾁﾓ , 998839373
ﾏﾋﾏﾉ ﾌﾁﾆﾉ ﾃﾉﾁ ﾔﾇ ﾍﾁﾏﾕﾓﾁ ﾃﾉﾁﾍﾍﾇﾓ ﾓﾐﾁﾑﾔﾓﾇﾓ , 998839336
ﾄﾇﾌﾏﾔﾉﾊﾇ ﾊﾉﾍﾇﾓﾇ ﾐﾏﾋﾉﾔﾙﾍ ﾏ ﾄﾇﾌﾏﾓ ﾓﾔﾁ ﾗﾅﾑﾉﾁ ﾓﾏﾕ , 998839348
ﾔﾏﾓﾊﾁﾓ ﾄﾇﾌﾇﾔﾑﾉﾏﾓ ﾔﾓﾏﾑﾋﾁﾍﾇﾓ ﾅﾕﾁﾃﾃﾅﾋﾏﾓ ﾏﾅ , 998839350
ﾍﾏﾌﾁﾑﾗﾉﾁﾊﾇ ﾁﾃﾙﾍﾉﾓﾔﾉﾊﾇ ﾓﾕﾍﾅﾑﾃﾁﾓﾉﾁ , 998839300
ﾄﾇﾌﾏﾔﾉﾊﾇ ﾁﾃﾙﾍﾉﾓﾔﾉﾊﾇ ﾊﾉﾍﾇﾓﾇ ﾄﾇﾌﾏﾕ ﾍﾁﾏﾕﾓﾁﾓ , 998839312
ﾄﾇﾌﾏﾔﾉﾊﾇ ﾁﾃﾙﾍﾉﾓﾔﾉﾊﾇ ﾊﾉﾍﾇﾓﾇ ﾄﾇﾌﾏﾕ ﾁﾍﾈﾅﾌﾉﾙﾍ , 998839324
ﾓﾙﾌﾁﾔﾅﾉﾏ ﾄﾉﾁﾋﾏﾃﾇﾓ ﾊﾁﾉ ﾘﾕﾎﾇﾓ ﾖﾑﾏﾕﾔﾙﾍ ﾊﾁﾉ ﾋﾁﾗﾁﾍﾉﾊﾙﾍ ﾍﾁﾏﾕﾓﾁﾓ ﾊﾁﾉ ﾐﾅﾑﾉﾖﾅﾑﾅﾉﾁﾓ , 998839281
ﾗﾑﾉﾓTﾏﾄﾏﾕﾋﾏﾕ ﾁ ﾊﾁﾉ ﾂ ﾏﾌﾏﾑﾑﾕﾈﾌﾏﾓ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998839293
ﾖﾉﾋ ﾊﾁﾉ ﾌﾁﾑ ﾌﾐﾁﾎﾅﾂﾁﾍﾏﾕ ﾏﾅ , 998839256
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾄﾉﾄﾁﾊﾔﾉﾊﾏﾕ ﾐﾑﾏﾓﾙﾐﾉﾊﾏﾕ ﾅﾓﾔﾉﾁﾓ ﾌﾏﾕﾓﾙﾍ ﾍﾁﾏﾕﾓﾁﾓ , 998839268
ﾊﾏﾋﾋﾁﾓ ﾐ ﾌﾐﾉﾔﾅﾑﾍﾁﾓ ﾄ ﾊﾁﾉ ﾓﾉﾁ ﾅﾅ , 998839270
ﾐﾅﾔﾓﾊﾏﾕ ﾌﾕﾔﾉﾋﾇﾍﾁﾉﾏﾕ ﾏﾋﾃﾁ ﾅﾅ , 998839220
ﾁﾍﾁﾓﾔﾁﾓﾉﾏﾓ ﾊﾁﾉ ﾅﾋﾅﾍﾇ ﾃﾊﾁﾑﾍﾅﾔﾁ ﾏﾅ , 998839232
ﾂ ﾊﾁﾋﾁﾉﾔﾆﾉﾄﾇﾓ ﾌ ﾔﾁﾐﾁﾍﾔﾆﾇﾓ ﾏﾅ , 998839244
ﾅﾓﾔﾉﾁﾓﾇ ﾘﾕﾗﾁﾃﾙﾃﾉﾁ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾉﾁ , 998839190
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾁﾔﾋﾁﾍﾔﾁﾓ ﾁﾔﾅ ﾓﾉﾄﾇﾊﾁﾔ ﾁﾅ ﾌﾇﾋﾉﾙﾔﾇﾓ ﾁﾅ ﾅﾑﾃﾏﾄﾏﾌﾇ ﾁﾂﾅﾔﾅ , 998839207
ﾅﾉﾑﾇﾍﾇ ﾃﾏﾋﾉﾊﾉﾄﾏﾕ ﾊﾁﾉ ﾓﾉﾁ ﾏﾌﾌﾏﾑﾕﾈﾌﾏﾓ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998839219
ﾔﾓﾉﾁﾐﾑﾁﾆﾇﾓ ﾓﾔﾅﾖﾁﾍﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839164
ﾂﾅﾑﾌﾉﾏ ﾖﾑﾏﾕﾔﾁ ﾁﾍﾙﾍﾕﾌﾇ ﾅﾔﾁﾉﾑﾅﾉﾁ , 998839176
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾖﾙﾔﾉﾁﾄﾇﾓ ﾃﾅﾙﾑﾃﾉﾏﾓ ﾄﾁﾓﾊﾁﾋﾉﾍﾁﾓ ﾁﾃﾃﾅﾋﾏﾓ , 998839188
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾖﾏﾉﾔﾇﾔﾙﾍ ﾐﾁﾍﾅﾐﾉﾓﾔﾇﾌﾉﾏﾕ ﾌﾁﾊﾅﾄﾏﾍﾉﾁﾓ ﾄﾉﾏﾉﾊﾇﾓﾇﾓ ﾔﾅﾗﾍﾏﾋﾏﾃﾉﾙﾍ , 998839139
ﾁﾖﾏﾉ ﾊﾁﾋﾁﾉﾔﾆﾉﾄﾇ ﾏﾅ , 998839140
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾅﾑﾃﾏﾄﾏﾌﾇﾓ ﾁﾂﾅﾔﾅ ﾁﾔﾋﾁﾍﾔﾁﾓ ﾁﾔﾅ , 998839152
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾔﾏﾌﾏﾓﾏﾃﾋﾏﾕ ﾊﾕﾑﾉﾁﾊﾏﾓ ﾌﾇﾔﾓﾉﾏﾓ ﾈﾅﾏﾖﾁﾍﾇﾓ , 998839103
ﾃﾕﾌﾍﾁﾓﾔﾉﾊﾏﾓ ﾁﾈﾋﾇﾔﾉﾊﾏﾓ ﾓﾕﾋﾋﾏﾃﾏﾓ ﾏ ﾊﾏﾐﾁﾍﾏﾓ , 998839115
ﾊﾁﾔﾓﾁﾍﾏﾕ ﾗﾑﾉﾓﾔ ﾅﾋﾉﾓ ﾃﾊﾁﾑﾍﾅﾔﾁ ﾏﾅ , 998839127
ﾊﾏﾉﾍﾏﾐﾑﾁﾎﾉﾁ ﾅﾑﾃﾏﾄﾏﾌﾇ ﾁﾂﾅﾔﾅ ﾂﾁﾖﾅﾉﾁﾄﾇﾓ ﾁﾔﾅ , 998839084
ﾊﾏﾓﾌﾏﾐﾋﾁﾓﾔﾉﾊﾁ ﾌﾏﾍﾏﾐﾑﾏﾓﾙﾐﾇ ﾅﾔﾁﾉﾑﾉﾁ ﾐﾅﾑﾉﾏﾑﾉﾓﾌﾅﾍﾇﾓ ﾅﾕﾈﾕﾍﾇﾓ , 998839096
ﾓﾕﾋﾋﾏﾃﾏﾓ ﾏﾉﾊﾉﾓﾌﾏﾕ ﾍﾁﾏﾕﾓﾁﾓ 2 , 998839059
ﾁﾊﾑﾉﾔﾁﾓ ﾑﾏﾄﾏﾗﾙﾑﾉﾏﾕ , 998839060
ﾊﾏﾉﾍﾙﾍﾉﾁ ﾊﾋﾇﾑﾏﾍﾏﾌﾙﾍ ﾍﾉﾊﾏﾋﾁﾏﾕ ﾌﾇﾔﾑﾏﾕ , 998839072
ﾄﾇﾌﾇﾔﾑﾉﾏﾓ ﾌﾁﾔﾊﾏﾓ ﾃﾅﾙﾑﾃﾉﾏﾓ ﾁﾍﾔﾉﾖﾁﾊﾏﾓ ﾏﾅ , 998839023
ﾅﾋﾅﾃﾗﾏﾓ ﾐﾉﾓﾔﾏﾐﾏﾉﾇﾓﾇ ﾐﾑﾏﾉﾏﾍﾔﾙﾍ ﾂﾉﾏﾋﾏﾃﾉﾊﾇﾓ ﾃﾅﾙﾑﾃﾉﾁﾓ ﾐﾑﾁﾓﾉﾍﾏﾓ ﾅﾋﾅﾃﾗﾏﾓ ﾈﾙﾌﾁﾓ ﾌﾉﾓﾁﾇﾋﾉﾄﾇﾓ ﾏﾅ , 998839035
ﾊﾏﾍﾔﾏﾕﾋﾇﾓ ﾓﾙﾊﾑﾁﾔﾇﾓ ﾄﾅﾋﾇﾄﾇﾌﾏﾓ ﾊﾙﾍﾓﾔﾁﾍﾔﾉﾍﾏﾓ ﾏﾅ , 998839047
ODYSEA CARRIERS SA , 998838991
ﾁﾋﾅﾌﾁﾑ ﾍ ﾅ ﾐ ﾁ , 998839000
ﾁ ﾃﾉﾁﾔﾆﾉﾔﾆﾏﾐﾏﾕﾋﾏﾓ ﾊﾁﾉ ﾓﾉﾁ ﾏﾅ , 998839011
